Serial,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Label
191,0.03134887626948668,0.8831600101966803,0.3495321965355468,0.15630684757839386,0.8112403359869124,0.9691515032261708,0.06117325060840184,2.3140073280627966
192,0.9831732265810487,0.4886510042826334,0.24596560337292706,0.5573886408820161,0.49506795199669007,0.7159985373202772,0.2570640737253348,2.627835908245397
193,0.015261545295951917,0.4439539446230044,0.4890343062475607,0.9896530459460464,0.9626523458332059,0.49854983341357506,0.5642635343127641,2.3968054132516543
194,0.1725590873332985,0.9427880649970106,0.7432807193951932,0.8662813247431206,0.061332134641978064,0.2691950011933337,0.7771926334984683,2.2501753427281947
195,0.3265890693903225,0.1798833017330258,0.4441348839065308,0.08445584348861412,0.5184368356965887,0.5525313093490869,0.7433958899967676,1.8898737906282752
196,0.5940793454281628,0.7410841882534349,0.2759625119800272,0.8367681264672563,0.5039739237411396,0.7815765077456526,0.3177892615638501,2.6664958046314515
197,0.658688699533663,0.9607139180781382,0.4449174332676359,0.009089480618810986,0.09815495657483253,0.8991057134529671,0.8315629218914159,2.767799780888399
198,0.29453310823179324,0.814201520968395,0.3225330826321334,0.7570584979004845,0.5524251069662737,0.5784611345843427,0.9080816649591159,2.581407859948442
199,0.8196934195060148,0.31318295795791584,0.36437000852971235,0.9543342659917292,0.8995500046457398,0.9119118674687642,0.2797038893712951,3.101726763192734
200,0.8436914014894156,0.7296928754116786,0.11201611298764957,0.464938099698909,0.27242154848982814,0.8125550672356165,0.060336421641229765,2.448257623550716
201,0.248767932649968,0.05768746220288956,0.6241220565475192,0.7114383799792481,0.9765802140084965,0.3668994341898253,0.1061259036771951,1.770632392297924
202,0.8405130322133522,0.5516718897621381,0.31462181644893317,0.5401530861221091,0.4481935825219461,0.781536513476907,0.25158866215095455,2.7619367735321507
203,0.5138856954684254,0.38406877982757714,0.9111682397359632,0.06483914675905089,0.586426408152717,0.7705118213653143,0.6527600666897984,2.7427203003275453
204,0.3016749217538127,0.9686536270904222,0.12155492799031586,0.7405746554671406,0.2337678847450061,0.6354344796425485,0.4555997469358364,2.271998133668522
205,0.314119016426718,0.39822000516246314,0.37914999059053855,0.022392790321956513,0.2757197833518453,0.9779720169879079,0.6868920106239096,2.0671933351683296
206,0.5287991563736724,0.8572884110021034,0.21302265977008106,0.5065312246805791,0.055887741254038614,0.9371168006523275,0.9206675071088514,2.560293178728676
207,0.7135695756019832,0.8261438684915696,0.20520805425944877,0.23165428015280487,0.9725819084992455,0.11466449496841113,0.5112100290074666,2.2936763834044362
208,0.05236259639870977,0.8721259072584422,0.7419216738839244,0.6738903994197396,0.7733339924706659,0.3624158115640673,0.6859968925327938,2.5017722438065104
209,0.6951571497158061,0.542645505335161,0.8133452828707142,0.6562132563718396,0.5058540059402715,0.39598239333651986,0.8288048835779872,2.8010237091663517
210,0.3387804694237041,0.2102145436036309,0.3821540161284769,0.6388173028790678,0.7336356836963015,0.16887525968318706,0.06973197110775153,1.6377070622960508
211,0.38046353055052706,0.08626278796907616,0.8083510231018702,0.36351002294886237,0.11396788039949624,0.18178974995693886,0.5793114561541776,1.4733077224356081
212,0.21212360139560682,0.09648802230901043,0.7719256462851968,0.9404259600602232,0.5569844743480833,0.5703989738568306,0.008105071732364966,2.033587089364377
213,0.9998423902638937,0.010116846820401038,0.8273799677196955,0.8028498758560656,0.3378799567204239,0.4292261455084725,0.41155843399102343,2.807070847424674
214,0.924626052373464,0.0001655335899443111,0.18723697648591653,0.04878711160003246,0.2523213679060943,0.15409670315821233,0.40778650707375463,1.4027756717206827
215,0.24131945957475065,0.4108688293987641,0.9547589712765603,0.49420092867083343,0.7558125420680409,0.5380612515113072,0.59799156088557,2.61662955350022
216,0.9948924500203852,0.290481766720324,0.5362223475758835,0.47792827533046345,0.7386353361056532,0.9513012329218777,0.1900244752679766,3.0301885719148447
217,0.1869635387974733,0.7463583635618997,0.7508396609341444,0.5207723948511237,0.4047609047642057,0.14576557026048476,0.4878155956349607,1.7935153069505203
218,0.34585743057186236,0.38815075500358176,0.8486258008174365,0.12570074435174006,0.823125103082974,0.9894982489960752,0.1681488295316358,2.5831403317544255
219,0.6683991725911291,0.7225644651908713,0.708284392198916,0.31621726958842844,0.06100388195602757,0.03152007801736911,0.41498723735309817,2.135698805322614
220,0.08636902162944426,0.7510638933882331,0.860718867365864,0.9642772545049619,0.6356720680468623,0.5115089949408724,0.8301262459904178,2.757174329739333
221,0.7242697703507119,0.5509871648827168,0.6433313996895116,0.39704985251270286,0.5783797253273141,0.8465683661643173,0.8035956708093995,3.136890552042339
222,0.881500393539286,0.9921042138338131,0.17770072251545643,0.6859915122526931,0.702525858987569,0.9046773827712518,0.0010432553464602146,3.3841110894429174
223,0.8588025710788759,0.5153299678716331,0.8204303279092966,0.698409606853248,0.5971802284188629,0.17102965402473524,0.023320258745432865,2.6575972492025204
224,0.2888507249296779,0.9834373827923071,0.2525117883989033,0.3584925724820589,0.20014115678143696,0.09587566798297331,0.893967039197554,1.7676497025312958
225,0.8399253200361219,0.07852832736952375,0.32482044722813974,0.931869304864347,0.3019980992097797,0.2212835934096763,0.27202518964905087,1.8525316894479609
226,0.6181187358346987,0.5705927528231505,0.8152795481688475,0.16943162875855433,0.6643259223094524,0.8721245158918012,0.2326411014480042,2.9971622231495476
227,0.738131023655174,0.25936803403471964,0.5100690191441364,0.5777508959977455,0.6146158319523343,0.8823886087029122,0.9065606343696944,2.9812112893857483
228,0.5410655621545284,0.03493925133596987,0.23984923210455011,0.0822318044010606,0.9853254091473586,0.4164442344016783,0.04888117581299356,1.7482764380257605
229,0.9068368951472393,0.14342456119597635,0.11541768436383293,0.2976982571440807,0.9081315458745466,0.23653425907087822,0.9593532937257574,2.3291023448835944
230,0.596995304280369,0.7814972100452264,0.8225734425127632,0.3385712390590151,0.798322038231144,0.6372710514225758,0.831471685197431,3.103209695633354
231,0.4361770238473557,0.13455980952999447,0.9835157937010655,0.07050807948096238,0.4509592728352191,0.07356509899275054,0.879597555526372,1.9003094880089806
232,0.3638019408307681,0.2766408245849562,0.46867169779306306,0.9469640322030698,0.6395898726931742,0.20151601343542436,0.18641054465877793,1.9431030212679041
233,0.2648393050834461,0.7812037368706869,0.8882022067381123,0.030959664776036955,0.09016667321832772,0.44454149998507086,0.6509083074607469,2.1874223849069008
234,0.667015922331926,0.15370559094971326,0.2837995687457635,0.006543975837811744,0.5832268616192161,0.33363433543667587,0.29658571712208814,1.6521766012683061
235,0.5857548027329246,0.7565552541869481,0.3336272594787628,0.20158181185806356,0.9131690143681083,0.2870973253465223,0.8966818572183645,2.388036044763808
236,0.04032258925344101,0.9986816939365794,0.32429124155297717,0.6467255060125577,0.2680452836754301,0.7704056601525032,0.24311208128813466,2.111736230644135
237,0.24071976945431417,0.42842666407839114,0.7957351655725574,0.33295965836824604,0.09880185807061947,0.5544509042551575,0.4983954684514387,1.934464721193587
238,0.7850121654263558,0.00930384157165065,0.9679667388260136,0.8314838626044653,0.8937152389930703,0.07352500091514413,0.10076526832402255,2.525323897525716
239,0.7171507186697372,0.46966232540991637,0.8765030064774744,0.463936199455557,0.3261989287654412,0.14083982164418507,0.8833099932779727,2.322489664805328
240,0.47294333463866844,0.42440529099186985,0.3325424337024425,0.9562209235166165,0.42936320341051293,0.3434982555383731,0.5386486249430417,2.1732505844122203
241,0.5861061723078657,0.9396316326729358,0.9345783438917065,0.06732808640329169,0.30981553471270984,0.5552223927021247,0.1513143643205659,2.8171456322705146
242,0.20235978495841467,0.7177613889676567,0.30384699030745044,0.15720931968769403,0.7601453439779369,0.6983911715977943,0.2973880921842409,2.0168427168638705
243,0.5043497463446361,0.1498209446138814,0.9291122189173556,0.911682189849762,0.4973903360749986,0.030389728494316315,0.8866982351054454,2.2667087991554262
244,0.8134844357370287,0.848150911848251,0.4911796602987001,0.6927870426258381,0.5499015456053586,0.18722072221981634,0.39655046168873875,2.546132194858141
245,0.540112167570304,0.8247628830283742,0.06123660575958967,0.9954445994938393,0.5978028993362642,0.8101759790615531,0.3834670197561322,2.752030212071432
246,0.6955096592486372,0.8468137872967841,0.4175855554110287,0.8737271872275147,0.09212957932278354,0.6206362422176059,0.8939584443321893,2.8005676696500177
247,0.614883476931117,0.5651905365443675,0.4320976099481615,0.9811794625546978,0.37175302521733955,0.7561214028688776,0.17514581955361763,2.5713552019565986
248,0.18657626026506557,0.0711829584846756,0.006727491274404085,0.6824344140990929,0.5427995696089966,0.3347224280595321,0.787467291444405,1.172321781832583
249,0.1666710674033679,0.6066922912490608,0.06565832699264418,0.03418283934922961,0.18539765765820504,0.733916162350247,0.0028832408943163523,1.420230993559097
250,0.07632352402724829,0.957209787817061,0.105591626188832,0.5884596352335109,0.16777990660438102,0.9515669445777465,0.4479205781922979,2.198936832649702
251,0.05854751144729997,0.6018052136131331,0.9661106076098036,0.8005431670150106,0.3628965006664595,0.39489476249047384,0.6246312199145618,2.385528782409754
252,0.05114236964681218,0.280284358760745,0.7571903291043831,0.5095834486168499,0.22418069491237858,0.5413049417123381,0.4611779758356458,1.8114868543464062
253,0.22675480738885467,0.694946073073513,0.833300220433061,0.7168987123897976,0.17371380455409324,0.42643000517353424,0.18968561809541296,2.0989320916391865
254,0.32523921604873796,0.6616393925952782,0.7788904060910647,0.6759776499941005,0.9347395964759974,0.7582207923198863,0.13553492040623016,2.8634803966872027
255,0.06545020055486639,0.8155184868623634,0.6762224790723818,0.4792139413155484,0.22862432735449956,0.5279461493097185,0.7719416432848624,2.2542221842222023
256,0.11400139769809814,0.5929265094001871,0.12045233223544494,0.19436737179369623,0.9665564266549191,0.9558091021907448,0.5319789993115789,2.2859789882029973
257,0.7125841968252001,0.7441227541053408,0.09340326871005422,0.816742144868302,0.7072493998566373,0.6628752883136146,0.9215027146094427,3.021272628556559
258,0.9487372664504219,0.3105481782296231,0.0171238717169917,0.9899697817574349,0.6340022261889274,0.28497481492358423,0.5530730685509845,2.282963656197713
259,0.8295172404886294,0.43922479945064463,0.9294345526947357,0.27269799548314333,0.048393767306265656,0.8975830109380376,0.6168780466664927,2.995393473235549
260,0.6608614420832601,0.47445710155896315,0.262170188134202,0.014098611482422196,0.9283873495809785,0.22086080689283016,0.24303341150946434,2.226841640954226
261,0.7296314613186845,0.34391994930658654,0.4828575246236252,0.0336291012773039,0.10526487732465217,0.7648663825493045,0.08516074506524918,2.1246826616375207
262,0.2606630263275256,0.025545619706804024,0.24739602000969274,0.9288963444872764,0.9929969472146691,0.8441733751588079,0.1402725933560185,2.2001291064866546
263,0.33942652265455875,0.5462624001990933,0.1750240077350219,0.6974233485650037,0.626124479850136,0.4935991371836894,0.6540583441616575,2.068392311099972
264,0.34830388354073605,0.89210586801121,0.23875728735622315,0.8620026568575218,0.4396299628195254,0.05253820175956625,0.25784018572315104,1.7414648381608457
265,0.8188771834114152,0.6681645668460358,0.18988934710986438,0.5629941959426966,0.6037453739593261,0.8748908487712795,0.3232743963734903,2.690267549309737
266,0.8755805148825091,0.9825999583977777,0.7488882926921795,0.6981949506279151,0.6968605187662872,0.04533213771839373,0.15295766582146475,2.7689485802166818
267,0.5141802234240211,0.6400964198415513,0.6674837506103691,0.41341580264409505,0.5438134430229641,0.07336852132245364,0.3885155174745518,2.058192087846307
268,0.8228869517995692,0.192148016734625,0.7227986290378705,0.7037955644526119,0.20444612154868202,0.8388407659781085,0.27589853694720556,2.6701899659820585
269,0.7856601906445032,0.6411920526045204,0.9303664416297535,0.19982205856160962,0.8909557338172139,0.09314492420993148,0.5665613437120461,2.775819675285562
270,0.4413747270526621,0.7520297608337214,0.30227258677514146,0.4211664032617115,0.6592084528169302,0.10146085258085324,0.6136260809491279,2.137286327951386
271,0.47537170399501394,0.35079545737658413,0.1736580338900784,0.33050127104898963,0.4556916508718962,0.9507382623299789,0.4925223112747381,2.180034337966626
272,0.7470297724378094,0.13715621254380883,0.9187746255698153,0.5065630147592112,0.7424667990222056,0.0027947801118156645,0.43279966183035923,2.331231670538334
273,0.5066726443671818,0.21076411345576174,0.3282597383860353,0.1278175711410543,0.4048710194541859,0.3728397974059252,0.5223882158596903,1.6329010379778897
274,0.6679275839870478,0.2534695826932212,0.6301065568996013,0.5734302717726455,0.24719215975133457,0.32590491071303296,0.20427843583787397,1.9646136333433046
275,0.055440609731871815,0.36107495343378415,0.5753691918754266,0.1365967072860622,0.5288735344836623,0.011862839671189174,0.3974352701071424,1.2180973527300516
276,0.6599255071035072,0.9681047527348235,0.13311464808775708,0.07133681724922492,0.08869810400285638,0.2192085282023487,0.5594931394090843,1.912875539189121
277,0.7223084725706297,0.5759414951367987,0.5099033847494973,0.8670258825131798,0.04882836100302379,0.7534789189213387,0.9473729240433335,2.7947599719815734
278,0.4725853646471473,0.5470589726884724,0.13242908308996482,0.46408583688553895,0.5586703911451957,0.05543262548732375,0.6931328944048624,1.5997742658191374
279,0.21837641535593555,0.8743470138678183,0.39229890489903974,0.37978823523737526,0.4419977046068566,0.9562274820770509,0.5872670609649547,2.3482987805752487
280,0.41808953768877033,0.49067556793060674,0.2953942154793524,0.7153997597640256,0.5906862233301395,0.22361660062165256,0.17720261306803764,1.8595322322461585
281,0.40637241149982095,0.9086438400684255,0.29262376951912394,0.27097580290929857,0.35948398187686625,0.7606373455437687,0.8918908969214722,2.351799074340222
282,0.7682155650908846,0.9119695991591227,0.341934070750343,0.3347602181834898,0.7339204077909735,0.9014871569472886,0.6156539052662402,3.2246774212822635
283,0.04259051463388752,0.020518164497474567,0.28859095500811915,0.2028585626466145,0.5500106460368013,0.9467377173678146,0.5526568793511876,1.6824299899653063
284,0.9917601904235676,0.4489627601649079,0.7145787828647023,0.7594738801031918,0.2870440191857282,0.7223145071513944,0.05399202995754726,2.9583113028931654
285,0.9687557619885012,0.6832390166387587,0.9861286683583705,0.6777749739544644,0.6437287791116552,0.3835810599362569,0.7179573136787768,3.344577591933932
286,0.1724622332506489,0.6614109523178611,0.8382578276418167,0.7470380623612078,0.9531220518718809,0.10809072120856733,0.8889215528903157,2.4655627083240588
287,0.8304200688557929,0.13844811693440462,0.3269327104708315,0.5781718157842876,0.3144583861106315,0.05953319423946679,0.30497134137444815,1.8507589817377206
288,0.4219134194125368,0.84497591074132,0.059674580859066295,0.7259005746134736,0.014463091828072927,0.9599470767172283,0.8263299179597466,2.412014184310551
289,0.07545930976552617,0.011663036524062753,0.2625871756630511,0.2713254952237243,0.8883176783699327,0.9425597241928483,0.3358223528534674,1.7142987974948152
290,0.7222990190217577,0.6687667682514813,0.8712509191235146,0.7360196264473526,0.8045907185133588,0.30493460380011317,0.4917426947530651,2.915437931172248
291,0.05060803957583759,0.275998082717693,0.6796859021182629,0.7669203239938328,0.44202355662487214,0.624229440619836,0.21157085028613254,1.807576395285016
292,0.6076380079797021,0.9642994923317132,0.7067717397652085,0.0033265298126514686,0.05200676103540991,0.351609175405698,0.8455123967463581,2.377724271368232
293,0.9128136982471704,0.36223068011160964,0.5869149822481674,0.1422930577416126,0.11907825310082343,0.8886617239830901,0.12263432315297773,2.3598089731732905
294,0.3141846632104863,0.7063100913266119,0.4093778836764448,0.6496584402254924,0.07385414810987445,0.23307044298027224,0.014385779286815281,1.6233301045025723
295,0.9434947713445515,0.49248550822535664,0.13814634189673358,0.8937302148123488,0.2574577934346849,0.18630133845407215,0.3782013766997656,2.2238342067409795
296,0.2000663967766927,0.6575231761313126,0.11015885775876733,0.3554437328068939,0.07455784331582027,0.5979905270493261,0.9170191139940786,1.7096418824908453
297,0.17429732942249676,0.5540036888035966,0.3177792086272916,0.1562816143016178,0.3772453694417215,0.3116497618040651,0.171109012897683,1.3609692911416742
298,0.005467662574482612,0.06692972103426909,0.937372743605951,0.7238119988616761,0.9742404595830159,0.008565807934826086,0.4156363837159319,1.8019346684132636
299,0.7774378299738208,0.4426514126311599,0.9574279446764464,0.5174706673600104,0.44678167507799293,0.7578195181298857,0.7809343490710315,3.1654707162342435
300,0.07371726779729815,0.2773939613756571,0.9199701447126993,0.9990008223525834,0.3076766624558682,0.5541761154954854,0.96250653501474,2.1578652066029047
301,0.40818292368867415,0.2650551606601994,0.16926490040043496,0.5259161532487371,0.5603654946657532,0.8963785900408252,0.7899047240049452,2.1151312100951065
302,0.5433010729597295,0.004266511410487617,0.9532770075448975,0.9361973033548996,0.050601479509384095,0.3271994000070567,0.5996132569717918,1.955492308442957
303,0.9029179611966748,0.9015928105329184,0.9074017181329536,0.13579775729014054,0.49729387696150607,0.25717107625572544,0.6639996706564104,2.775828446360386
304,0.893479953241112,0.09306068021103142,0.8048484907705237,0.7674819936009641,0.7005947078833704,0.904785318338372,0.446496521242953,3.2342764322706126
305,0.7814727832936876,0.9816607053308827,0.3294389282323895,0.6820668574825615,0.4969348965962006,0.06931057106707261,0.022586036590341863,2.289679447939514
306,0.5256413734515931,0.14197113809061013,0.2763102620612726,0.09753025712964836,0.34525229563932613,0.6533137030914281,0.1526061662028413,1.7409792874298304
307,0.41816177928788145,0.40838076728799366,0.16779581491243922,0.3566430364744705,0.8120588876749844,0.859909616822917,0.8700501914686863,2.5271401810101666
308,0.28321670364788243,0.10065210675902969,0.7864521995811402,0.9764610128963228,0.1448693503866627,0.5155041133005509,0.6066761274332382,2.054839371620595
309,0.31770632404111865,0.7293664590296063,0.23661813843318003,0.8351252018821188,0.6550286775068865,0.633897462180976,0.6500077035655047,2.3967513819940174
310,0.35253450008060194,0.3710830444591323,0.7699333322852505,0.18026147949042992,0.1754654127506977,0.8322641820462013,0.3859025857731866,2.2583092568536776
311,0.4419575157488782,0.7193681901145271,0.7479870571267605,0.3171850185999556,0.45449267230018453,0.1274262439105387,0.6448661163423457,2.345378450211983
312,0.6860344144237096,0.704618551850239,0.9233519237854612,0.4299738880863345,0.6853675400818713,0.6661338493488008,0.2993104211321218,3.2616282479718506
313,0.16798042184039397,0.047021817279735645,0.6873922523349727,0.2552123025430363,0.5008650111189314,0.5785194332657343,0.8233734037627305,1.997123891194577
314,0.7203996658074915,0.13604865515938325,0.31422833297104946,0.04500750831037437,0.3489498915264907,0.6468788154002475,0.9156376622611605,1.9495036496605158
315,0.12114847133057183,0.4187731495504007,0.8055491338276585,0.030910699397010633,0.058607105950325034,0.0465085547329428,0.8939539874248507,1.3939209536102999
316,0.5409991516173099,0.08490617343789675,0.48713216153632133,0.5612216672340625,0.9866410070818249,0.28134586332651446,0.9057457142506598,2.2820778823042613
317,0.7051663061923621,0.23405866167942946,0.6883222226724213,0.9962042249540283,0.7124762661617027,0.057321526115299726,0.06215463849203773,2.2158765332427945
318,0.7491340144867197,0.37649305213394224,0.4797584520638194,0.3550466919061894,0.6606864238636341,0.7026747932915164,0.5459630791201434,2.771575722962265
319,0.564363680791764,0.3571222880944651,0.9485635785326574,0.30778854663979316,0.9539841332129361,0.16048867846374404,0.6678584657576304,2.581267586631474
320,0.5252453175278073,0.4037764839681319,0.9755987186084397,0.14491231932127457,0.6729167458529635,0.7659181413126387,0.6430339646245731,2.9097247600926632
321,0.722704660426416,0.39639681993510245,0.6552615722551232,0.56273618738931,0.8592906008502209,0.5254816675841065,0.16044490787903964,2.7782928850351793
322,0.07341499738445845,0.8355554859799207,0.19980813378784001,0.6178659802793769,0.09041441869488254,0.4453428213742321,0.9044782027089994,1.9309834248984854
323,0.9026690752907269,0.05387050972930951,0.5348388784515139,0.6858552775671752,0.7934329066114383,0.6848747904432497,0.8138993803009156,2.7230451126426036
324,0.6776102252446004,0.09826705964125182,0.4040364696156321,0.251559462114779,0.8379633180130408,0.6934803283475396,0.2588108759599351,2.302338557642919
325,0.20860503903416416,0.8842868254120383,0.19016356607586593,0.4070273006049929,0.13526923360826582,0.8136865523627346,0.343764467095938,1.998629212620974
326,0.3526660961994157,0.5802779220178382,0.24327824427456757,0.6533304011535143,0.6207916047439822,0.5775719217781554,0.8863482943994984,2.228223518710667
327,0.8602453978256733,0.3457051321059531,0.6015822003188878,0.6816152222081114,0.36485219803811564,0.6976704535779625,0.4714868064064478,2.698407029583899
328,0.5857809756821881,0.6144788983958829,0.019675866577057666,0.3849448776764215,0.03900042005533633,0.13030760716115208,0.03623483558333529,1.3277696447423737
329,0.9929758455384562,0.6105889680233996,0.6423489886531814,0.10159416812032329,0.3566728738839512,0.9151571546989464,0.028132143945898802,2.9239385984152215
330,0.14108894781469605,0.9968347603656699,0.6340110562867137,0.8819486033232693,0.9309637877217187,0.18152282842057132,0.1581029403208265,2.342878900944271
331,0.9241733991568758,0.8657220877070209,0.9524451417795863,0.6773534096241528,0.7782594156016058,0.016775263297644893,0.283935401548728,3.143911310933084
332,0.34563588471325457,0.28292446490072487,0.5717582758412149,0.18600347840826748,0.8128206300402356,0.20637016421780208,0.6542759637213905,1.9018681843548482
333,0.2203116909081282,0.668707110118745,0.7900426358217858,0.07447658086787723,0.2766145430375234,0.9142934840891602,0.4632380223384851,2.5739037474819484
334,0.2205357689596642,0.985560111100794,0.7788643935377171,0.13621900091413175,0.05127941517767509,0.7003765104275261,0.2730212829327182,2.314764426330792
335,0.47676562230011776,0.44289354771117295,0.2816904364286831,0.2096008215702435,0.49403111924993215,0.3144046602301993,0.6612175393164138,1.7764635408282992
336,0.07253080843064996,0.43024029153524446,0.24709179856845176,0.3808636224556652,0.6816921828481821,0.21369513814314134,0.2033096005770132,1.3394967804684486
337,0.7372617784814774,0.2893622936528829,0.721142529873354,0.5566075309778817,0.0939522376376476,0.47074238154158976,0.4740809119588948,2.260180368426007
338,0.35025500384243013,0.537642178980648,0.41991580655929983,0.828604639222944,0.05988233038391766,0.6834069822185257,0.4527398444965961,2.0784979009315445
339,0.17111743452484685,0.3317758365539669,0.9564838004685822,0.1360505936098788,0.8445690342247419,0.8889217546797042,0.44307461551901883,2.6632829817496506
340,0.7471493752545613,0.10990562021973915,0.7035267544754469,0.34363782043332036,0.380858502141754,0.49380734895967515,0.26178032888904124,2.203409985272046
341,0.4269419981706234,0.964319600528279,0.19948611452047516,0.4313729122042982,0.2954227298308342,0.08854212260392169,0.9219128169080593,1.9252279829183132
342,0.8284697348379061,0.734903610625848,0.664508223439182,0.2625286807295406,0.14349741499944146,0.5034290617378974,0.1412395846933725,2.4922622276016275
343,0.37063942892602986,0.6405220511228739,0.8159748497948972,0.6907139592059486,0.04820876760397097,0.33351250951328915,0.9430001710355714,2.3004808095327838
344,0.033434422913083295,0.622270196723658,0.25169342757255064,0.12412860562439687,0.8938621048054791,0.2800351931715289,0.9585806335517002,1.7354158228251866
345,0.7745269392690513,0.566397917399041,0.5856180611049545,0.16833515219920825,0.374443762239278,0.3535481943858797,0.37223724407533676,2.2252499160237633
346,0.5012108870437441,0.2770961149707498,0.7459612821481654,0.8585631197962645,0.24150274203399247,0.4396831138796933,0.7962847805390061,2.220132788334172
347,0.20742940840039437,0.763511881199462,0.7524286478742918,0.8814897112960899,0.05136624863412387,0.8494032685255706,0.8607176100092229,2.862587594290625
348,0.225203314459127,0.3219065877528364,0.16095881960131653,0.5359511985813928,0.08824651886918056,0.7161255677462817,0.5590830016329524,1.6640076741407945
349,0.9753237449554331,0.6639321980448134,0.5577182249525856,0.688708667966118,0.39364525404065676,0.39760682258116287,0.5393752324808166,2.948695478978542
350,0.6172579061378596,0.6725117761950524,0.2997078342843629,0.9628189615433307,0.7760857196966908,0.05266038206717738,0.2881165042083431,2.177489839261677
351,0.1882701001189102,0.0020497385560660497,0.7815540953726298,0.541495821330441,0.7499605529991047,0.6100676865235636,0.6430964021437943,2.057736438074252
352,0.6827428119140787,0.8385243042234817,0.18231189789516,0.3403440734495744,0.45665034189532405,0.6845194898947918,0.24841652881964493,2.416352309866797
353,0.6894273176008816,0.9270888046691449,0.7067803796453699,0.2368431727161162,0.7928293406308822,0.15987435425583796,0.6372805291080164,2.722011048164842
354,0.8573125670773903,0.3561044750123077,0.5606382575039508,0.028356382329207896,0.6358907221897906,0.9934797517985985,0.380189751967137,2.8613165459263046
355,0.7305947512382497,0.23640939932363858,0.31585702855358566,0.16537505315361423,0.8164456935663847,0.5829667053090902,0.845755707150912,2.4853906654185405
356,0.3747603707310798,0.40966959748695786,0.26564805064908836,0.3478217700753168,0.8008987948085728,0.6683819380127677,0.11154974213435243,2.099025551867199
357,0.814459659734691,0.5248226913400246,0.394527193254967,0.3444299376125557,0.8412189701371874,0.47457631539147593,0.4807767006523075,2.514119504154168
358,0.6368481544775437,0.668194789802473,0.4624049313869629,0.9528772647847621,0.2218360928851919,0.8324789509186236,0.21971146344998804,2.7347687903604876
359,0.6111501638299913,0.6665993914207287,0.7420695278365039,0.2645726062589683,0.16207893469223622,0.6813551469477493,0.3557757663021177,2.6623449304725346
360,0.5085062148274762,0.14935093087648477,0.21996669297321203,0.6168519288157567,0.6874187530944618,0.7417321158277929,0.5952403593572162,2.2391662542689392
361,0.8935367983533631,0.9754693787851391,0.44984859750617445,0.871874754346797,0.18291362566348646,0.7481602223129616,0.3749268200750203,3.128983089820861
362,0.6994684131406053,0.9290208796348673,0.9834961572431277,0.988612517092973,0.048512347089787244,0.7293672022717773,0.6218472676646734,3.3632023180900457
363,0.8640083654463646,0.7316968745119462,0.6279214462587568,0.8681562223417012,0.07203487367267902,0.4703693410742933,0.6490193397642604,2.856764676623739
364,0.30860074868405774,0.31550595219918853,0.27522624163630194,0.2358856471980948,0.26835094496366274,0.7930226987600824,0.3828076868631366,1.8508690321768837
365,0.13828059078376298,0.44881228182724997,0.14420620142215446,0.5386733886492966,0.25167430044314976,0.5635067024729985,0.6907680941926712,1.6087430611656
366,0.6310663931240826,0.43079612658304234,0.10893379562085614,0.5733662880140273,0.8662442057175721,0.40711821268336523,0.027450196535488525,2.1161583918085034
367,0.14757001875532783,0.717778869447051,0.5416475225289307,0.4044968438391876,0.5354247320487191,0.7091154867977839,0.28775727414448904,2.33229900028054
368,0.36428720204347287,0.4092883017784119,0.9262569685262356,0.7116461954415336,0.4557360418355577,0.8675048158147192,0.44649900858712066,2.665434905660319
369,0.8046459632935558,0.7740231798758178,0.6285556355110813,0.19725866689097715,0.6944102971690292,0.997149640433907,0.8241011881168293,3.3795941657265063
370,0.7696952706479521,0.5975078184996261,0.6407528219335724,0.6264316857202266,0.1813096284554051,0.8341857068554513,0.7395331276321576,2.965956648661651
371,0.19097266402132707,0.36008169890720043,0.28045976469096434,0.783433053212897,0.6414592545693932,0.07960677332537247,0.06966215925372166,1.39395195469781
372,0.3160795184045908,0.5529064304508045,0.04912984189402292,0.05642661870620891,0.13464908576712697,0.5187126942044799,0.24144762509600004,1.327196700524979
373,0.04148643028061261,0.844578081056659,0.7974170157608688,0.09882185736605409,0.23689557652327387,0.8843929364059526,0.8721276971284155,2.4549909320099084
374,0.4005890844136719,0.39295284819627296,0.7302716933995493,0.6428206905551274,0.3335280083609896,0.012580915091791378,0.4746059080473449,1.7218323108641322
375,0.5006793346608746,0.496113732779504,0.5370092584812007,0.1575637200333616,0.8174853984542672,0.04518099354868521,0.8723788501666133,2.046782921801139
376,0.553532803210337,0.6143681196700206,0.3603055278118368,0.6748289634540396,0.7296958604221359,0.2764859443294887,0.1516542760170645,2.0380429190513976
377,0.9123733465940633,0.5800324074314225,0.7190723558614963,0.5436759401848538,0.1458187387077613,0.4956303142240668,0.6452402957495805,2.665130922451302
378,0.322835229955894,0.34830373690516914,0.049527658195488655,0.12568457214022755,0.5488299720498229,0.39839183556805957,0.7485392126126258,1.439467335849548
379,0.9219252690216844,0.8870616970212739,0.9684652962972407,0.17234397041212013,0.42006756959426794,0.3195879555516844,0.5862523363818206,3.040433159884896
380,0.190375428215379,0.2536039238397224,0.7207425198102226,0.853124731068776,0.7262010479854983,0.6234950208145842,0.1892517036765351,2.284597775533971
